issue,budget,chosen_family,cost,family_stat_score,family_proxy_score,expected_profit_ratio,predicted_gate_roi,gate_confidence,chosen_policy,policy_score,chosen_profile,nested_validation_pass,nested_validation_mode,nested_validation_score,nested_validation_reason,hit_validation_pass,hit_validation_score,winning_issue,value_hit_issue,strong_hit_issue,winning_ticket_count,total_return,total_profit,max_red_hits,blue_hit_tickets,avg_match_score,top_red_source,top_blue_source,red_similarity_peak,blue_similarity_peak,actual_reds,actual_blue
2024124,1000,hold,0,0.0,0.0,,1.132994,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 14 15 17 25 30,11
2024125,10,single_pack,10,0.8614,0.0,-0.329107,-0.658471,0.794042,stat>=0.75::single_pack,0.368975,single_pack::5:blue_spread|entry_tight,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-10,2,0,1.0,heuristic,heuristic,1.0,1.0,01 04 13 18 26 30,03
2024125,50,blue_fushi,32,1.0,0.0461,-0.400954,-0.701791,0.849535,stat>=0.85::blue_fushi,0.484231,blue_fushi::6+16:core|state_bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,0,1,0.0312,heuristic,heuristic,1.0,1.0,01 04 13 18 26 30,03
2024125,100,dantuo,100,1.0,1.0,0.235823,-0.717336,1.0,stat>=0.85::dantuo,0.348648,dantuo::2胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-100,1,0,0.8,heuristic,heuristic,1.0,1.0,01 04 13 18 26 30,03
2024125,200,hold,0,0.0,0.0,,-0.668076,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 04 13 18 26 30,03
2024125,500,hold,0,0.0,0.0,,-0.662614,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 04 13 18 26 30,03
2024125,1000,hold,0,0.0,0.0,,1.129713,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 04 13 18 26 30,03
2024126,10,single_pack,10,0.8829,0.0,-0.358329,-0.661964,0.807425,stat>=0.75::single_pack,0.346397,single_pack::5:blue_spread|entry_tight,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-10,2,0,1.4,heuristic,heuristic,1.0,1.0,14 18 23 24 26 33,10
2024126,50,blue_fushi,32,1.0,0.0,-0.427243,-0.701968,0.844,stat>=0.85::blue_fushi,0.482189,blue_fushi::6+16:core|state_bluearm_mean_revert__bluesrc_heuristic,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,2,1,2.0312,heuristic,heuristic,1.0,1.0,14 18 23 24 26 33,10
2024126,100,dantuo,100,1.0,1.0,0.27666,-0.717745,1.0,stat>=0.85::dantuo,0.325372,dantuo::2胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert,True,hit,1.0,passed,True,1.0,1,0,0,5,25,-75,2,5,1.65,heuristic,heuristic,1.0,1.0,14 18 23 24 26 33,10
2024126,200,dantuo,200,1.0,1.0,0.204622,,,stat>=0.85::dantuo,0.345637,dantuo::3胆5拖+蓝10:hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,10,50,-150,2,10,1.65,heuristic,heuristic,1.0,1.0,14 18 23 24 26 33,10
2024126,500,hold,0,0.0,0.0,,-0.711434,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,14 18 23 24 26 33,10
2024126,1000,hold,0,0.0,0.0,,1.126443,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,14 18 23 24 26 33,10
2024127,10,hold,0,0.0,0.0,,-0.713928,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 05 13 20 27 32,10
2024127,50,blue_fushi,32,1.0,0.0,-0.470678,-0.702144,0.844,stat>=0.85::blue_fushi,0.481274,blue_fushi::6+16:core|state_bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,2,1,2.0312,heuristic,heuristic,1.0,1.0,02 05 13 20 27 32,10
2024127,100,hold,0,0.0,0.0,,-0.673651,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 05 13 20 27 32,10
2024127,200,hold,0,0.0,0.0,,-0.669269,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 05 13 20 27 32,10
2024127,500,hold,0,0.0,0.0,,-0.667357,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 05 13 20 27 32,10
2024127,1000,hold,0,0.0,0.0,,1.123184,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 05 13 20 27 32,10
2024128,10,hold,0,0.0,0.0,,-0.716831,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 08 13 18 20 26,16
2024128,50,blue_fushi,32,1.0,0.0,-0.395511,-0.702319,0.844,stat>=0.85::blue_fushi,0.480449,blue_fushi::6+16:core|state_bluearm_mean_revert__bluesrc_heuristic,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,01 08 13 18 20 26,16
2024128,100,dantuo,100,1.0,1.0,0.243688,-0.718176,1.0,stat>=0.85::dantuo,0.347315,dantuo::5胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,5,25,-75,2,5,1.25,heuristic,heuristic,1.0,1.0,01 08 13 18 20 26,16
2024128,200,hold,0,0.0,0.0,,-0.671192,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 08 13 18 20 26,16
2024128,500,hold,0,0.0,0.0,,-0.712421,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 08 13 18 20 26,16
2024128,1000,hold,0,0.0,0.0,,1.119934,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 08 13 18 20 26,16
2024129,10,blue_fushi,10,1.0,0.1143,-0.227463,,,stat>=0.85::blue_fushi,0.223951,blue_fushi::6+5:core|form_confirmed,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-5,0,1,0.1,heuristic,heuristic,1.0,1.0,09 10 13 19 24 32,01
2024129,50,hold,0,0.0,0.0,,-0.695981,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,09 10 13 19 24 32,01
2024129,100,dantuo,100,1.0,1.0,0.302587,-0.718197,1.0,stat>=0.85::dantuo,0.366876,dantuo::3胆5拖+蓝5:state_redarm_cold_rebound,True,hit,1.0,passed,True,1.0,1,0,0,10,50,-50,1,10,0.7,heuristic,heuristic,1.0,1.0,09 10 13 19 24 32,01
2024129,200,hold,0,0.0,0.0,,-0.673086,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,09 10 13 19 24 32,01
2024129,500,full_fushi,448,0.547,0.4674,-0.545685,,,stat>=0.45::full_fushi,0.233538,full_fushi::8+8:core|state_redarm_cold_rebound|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,28,140,-308,1,28,0.8125,heuristic,heuristic,1.0,1.0,09 10 13 19 24 32,01
2024129,1000,hold,0,0.0,0.0,,1.11716,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,09 10 13 19 24 32,01
2024130,10,blue_fushi,10,0.986,0.002,-0.298711,-0.676807,0.871588,stat>=0.85::blue_fushi,0.25535,blue_fushi::6+5:core|state_bluesrc_heuristic|form_confirmed,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-10,2,0,2.0,heuristic,heuristic,1.0,1.0,01 08 12 17 19 24,16
2024130,50,hold,0,0.0,0.0,,-0.629106,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 08 12 17 19 24,16
2024130,100,hold,0,0.0,0.0,,-0.676797,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 08 12 17 19 24,16
2024130,200,hold,0,0.0,0.0,,-0.673033,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 08 12 17 19 24,16
2024130,500,hold,0,0.0,0.0,,-0.663172,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 08 12 17 19 24,16
2024130,1000,hold,0,0.0,0.0,,1.114466,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 08 12 17 19 24,16
2024131,10,hold,0,0.0,0.0,,-0.680755,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 05 11 15 20 32,13
2024131,50,blue_fushi,32,1.0,0.0,-0.623746,-0.702833,0.844,stat>=0.85::blue_fushi,0.479244,blue_fushi::6+16:core|state_bluearm_mean_revert__bluesrc_heuristic,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,2,1,2.0312,heuristic,heuristic,1.0,1.0,04 05 11 15 20 32,13
2024131,100,dantuo,100,1.0,1.0,-0.484516,-0.718238,1.0,stat>=0.85::dantuo,0.390726,dantuo::2胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert,True,hit,1.0,passed,True,1.0,1,0,0,5,25,-75,2,5,1.85,heuristic,heuristic,1.0,1.0,04 05 11 15 20 32,13
2024131,200,dantuo,200,1.0,1.0,-0.588591,,,stat>=0.85::dantuo,0.3655,dantuo::4胆5拖+蓝10:hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,10,50,-150,2,10,1.45,heuristic,heuristic,1.0,1.0,04 05 11 15 20 32,13
2024131,500,full_fushi,448,0.4964,0.5123,-0.698537,,,stat>=0.45::full_fushi,0.25507,full_fushi::8+8:core|state_redarm_cold_rebound|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,28,140,-308,2,28,1.5625,heuristic,heuristic,1.0,1.0,04 05 11 15 20 32,13
2024131,1000,hold,0,0.0,0.0,,1.112043,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 05 11 15 20 32,13
2024132,10,blue_fushi,10,0.8958,0.1456,-0.229493,,,stat>=0.85::blue_fushi,0.240971,blue_fushi::6+5:core|form_confirmed,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-5,0,1,0.1,heuristic,heuristic,1.0,1.0,01 04 25 27 28 33,03
2024132,50,hold,0,0.0,0.0,,-0.693655,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 04 25 27 28 33,03
2024132,100,dantuo,100,1.0,1.0,0.156784,-0.718256,1.0,stat>=0.85::dantuo,0.40622,dantuo::3胆5拖+蓝5:state_redarm_cold_rebound,True,hit,1.0,passed,True,1.0,1,0,0,10,50,-50,1,10,0.7,heuristic,heuristic,1.0,1.0,01 04 25 27 28 33,03
2024132,200,dantuo,200,1.0,1.0,-0.035622,,,stat>=0.85::dantuo,0.383376,dantuo::3胆5拖+蓝10:hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,10,50,-150,1,10,0.65,heuristic,heuristic,1.0,1.0,01 04 25 27 28 33,03
2024132,500,full_fushi,448,0.56,0.2032,-0.566157,,,stat>=0.45::full_fushi,0.274904,full_fushi::8+8:core|state_bluearm_mean_revert|form_hot,True,hit,1.0,passed,True,1.0,1,0,0,28,140,-308,1,28,0.8125,heuristic,heuristic,1.0,1.0,01 04 25 27 28 33,03
2024132,1000,hold,0,0.0,0.0,,1.109144,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 04 25 27 28 33,03
2024133,10,blue_fushi,10,1.0,0.0866,-0.230123,-0.732626,0.89039,stat>=0.85::blue_fushi,0.270654,blue_fushi::6+5:shift1|entry_loose|state_bluearm_mean_revert__bluesrc_heuristic,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-10,0,0,0.0,heuristic,heuristic,1.0,1.0,01 11 15 27 30 33,01
2024133,50,blue_fushi,32,1.0,0.0,-0.407764,-0.703169,0.844,stat>=0.85::blue_fushi,0.47862,blue_fushi::6+16:core|state_bluearm_mean_revert__bluesrc_heuristic,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,0,1,0.0312,heuristic,heuristic,1.0,1.0,01 11 15 27 30 33,01
2024133,100,dantuo,100,1.0,1.0,0.281544,-0.717896,1.0,stat>=0.85::dantuo,0.426132,dantuo::2胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-100,0,0,0.0,heuristic,heuristic,1.0,1.0,01 11 15 27 30 33,01
2024133,200,dantuo,200,1.0,1.0,0.265241,,,stat>=0.85::dantuo,0.399001,dantuo::3胆5拖+蓝10:hit_warm,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-200,0,0,0.0,heuristic,heuristic,1.0,1.0,01 11 15 27 30 33,01
2024133,500,full_fushi,448,0.6172,0.2494,-0.465818,,,stat>=0.45::full_fushi,0.292287,full_fushi::8+8:core|state_bluearm_mean_revert|form_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-448,0,0,0.0,heuristic,heuristic,1.0,1.0,01 11 15 27 30 33,01
2024133,1000,hold,0,0.0,0.0,,1.10647,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 11 15 27 30 33,01
2024134,10,hold,0,0.0,0.0,,-0.668651,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 04 13 16 18 20,16
2024134,50,hold,0,0.0,0.0,,-0.69557,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 04 13 16 18 20,16
2024134,100,dantuo,100,1.0,1.0,0.165732,-0.718299,1.0,stat>=0.85::dantuo,0.394727,dantuo::2胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-100,0,0,0.0,heuristic,heuristic,1.0,1.0,02 04 13 16 18 20,16
2024134,200,dantuo,200,1.0,1.0,-0.075735,-0.740025,1.0,stat>=0.85::dantuo,0.370262,dantuo::3胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert|form_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-200,0,0,0.0,heuristic,heuristic,1.0,1.0,02 04 13 16 18 20,16
2024134,500,full_fushi,448,0.6161,0.1204,-0.583626,,,stat>=0.45::full_fushi,0.272025,full_fushi::8+8:core|state_bluearm_mean_revert|form_confirmed,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-448,0,0,0.0,heuristic,heuristic,1.0,1.0,02 04 13 16 18 20,16
2024134,1000,hold,0,0.0,0.0,,1.103277,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 04 13 16 18 20,16
2024135,10,hold,0,0.0,0.0,,-0.671875,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 11 17 18 30 31,13
2024135,50,hold,0,0.0,0.0,,-0.696724,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 11 17 18 30 31,13
2024135,100,dantuo,100,1.0,1.0,0.221369,-0.718701,1.0,stat>=0.85::dantuo,0.366462,dantuo::2胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-100,1,0,1.0,heuristic,heuristic,1.0,1.0,05 11 17 18 30 31,13
2024135,200,dantuo,200,1.0,1.0,0.011941,,,stat>=0.85::dantuo,0.344395,dantuo::3胆5拖+蓝10:hit_warm,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-200,1,0,1.0,heuristic,heuristic,1.0,1.0,05 11 17 18 30 31,13
2024135,500,hold,0,0.0,0.0,,-0.669201,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 11 17 18 30 31,13
2024135,1000,hold,0,0.0,0.0,,1.100093,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,05 11 17 18 30 31,13
2024136,10,hold,0,0.0,0.0,,-0.675017,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 11 15 21 25 26,03
2024136,50,blue_fushi,32,1.0,0.0,-0.445796,-0.703686,0.844,stat>=0.85::blue_fushi,0.477135,blue_fushi::6+16:core|state_bluesrc_heuristic__bluefocus_tight|form_hot,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,03 11 15 21 25 26,03
2024136,100,full_fushi,98,0.6913,0.3075,-0.557412,,,stat>=0.45::full_fushi,0.311026,full_fushi::7+7:core|state_bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,7,35,-63,1,7,0.9286,heuristic,heuristic,1.0,1.0,03 11 15 21 25 26,03
2024136,200,hold,0,0.0,0.0,,-0.634679,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 11 15 21 25 26,03
2024136,500,full_fushi,448,0.5102,0.0,-0.63697,,,stat>=0.45::full_fushi,0.253784,full_fushi::8+8:core|state_redarm_cold_rebound|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,28,140,-308,2,28,1.5625,heuristic,heuristic,1.0,1.0,03 11 15 21 25 26,03
2024136,1000,hold,0,0.0,0.0,,1.096919,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,03 11 15 21 25 26,03
2024137,10,hold,0,0.0,0.0,,-0.554116,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 09 10 19 26 27,12
2024137,50,blue_fushi,32,1.0,0.1097,-0.373912,,,stat>=0.85::blue_fushi,0.47626,blue_fushi::6+16:shift1|state_bluesrc_heuristic|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,0,1,0.0312,heuristic,heuristic,1.0,1.0,04 09 10 19 26 27,12
2024137,100,dantuo,100,1.0,1.0,0.167834,,,stat>=0.85::dantuo,0.341482,dantuo::5胆5拖+蓝10:state_redarm_cold_rebound|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,5,25,-75,1,5,0.25,heuristic,heuristic,1.0,1.0,04 09 10 19 26 27,12
2024137,200,hold,0,0.0,0.0,,-0.283571,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 09 10 19 26 27,12
2024137,500,dantuo,480,1.0,1.0,0.134425,-0.732188,0.996,proxy>=0.85::dantuo,0.415423,dantuo::3胆6拖+蓝12:state_redarm_cold_rebound__bluearm_mean_revert|form_hot,True,hit,1.0,passed,True,1.0,1,0,0,20,100,-380,0,20,0.0417,heuristic,heuristic,1.0,1.0,04 09 10 19 26 27,12
2024137,1000,hold,0,0.0,0.0,,1.094267,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 09 10 19 26 27,12
2024138,10,hold,0,0.0,0.0,,-0.555011,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 07 11 21 27 28,02
2024138,50,hold,0,0.0,0.0,,-0.704016,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 07 11 21 27 28,02
2024138,100,dantuo,100,1.0,1.0,0.115625,,,stat>=0.85::dantuo,0.361153,dantuo::5胆5拖+蓝10:state_redarm_cold_rebound|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,5,25,-75,1,5,1.05,heuristic,heuristic,1.0,1.0,02 07 11 21 27 28,02
2024138,200,hold,0,0.0,0.0,,-0.631697,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 07 11 21 27 28,02
2024138,500,dantuo,480,1.0,1.0,0.133918,-0.732247,0.996,proxy>=0.85::dantuo,0.425901,dantuo::3胆6拖+蓝12:state_redarm_cold_rebound__bluearm_mean_revert|form_hot,True,hit,1.0,passed,True,1.0,1,0,0,20,100,-380,1,20,1.0417,heuristic,heuristic,1.0,1.0,02 07 11 21 27 28,02
2024138,1000,hold,0,0.0,0.0,,1.091112,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,02 07 11 21 27 28,02
2024139,10,blue_fushi,10,1.0,1.0,-0.516067,,,proxy>=0.85::blue_fushi,0.31454,blue_fushi::6+5:shift2|state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-5,1,1,1.1,heuristic,heuristic,1.0,1.0,15 16 20 22 23 29,14
2024139,50,blue_fushi,32,1.0,0.3166,-0.416228,,,stat>=0.85::blue_fushi,0.475009,blue_fushi::6+16:shift2|state_bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,15 16 20 22 23 29,14
2024139,100,dantuo,100,1.0,1.0,-0.074319,,,stat>=0.85::dantuo,0.379224,dantuo::5胆5拖+蓝10:state_redarm_cold_rebound|hit_hot,True,hit,1.0,passed,True,1.0,1,1,0,5,30,-70,3,5,2.25,heuristic,heuristic,1.0,1.0,15 16 20 22 23 29,14
2024139,200,dantuo,200,1.0,1.0,-0.156069,,,stat>=0.85::dantuo,0.321574,dantuo::4胆5拖+蓝10:hit_hot,True,hit,1.0,passed,True,1.0,1,1,0,10,70,-130,3,10,2.45,heuristic,heuristic,1.0,1.0,15 16 20 22 23 29,14
2024139,500,hold,0,0.0,0.0,,-0.69134,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,15 16 20 22 23 29,14
2024139,1000,hold,0,0.0,0.0,,1.088494,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,15 16 20 22 23 29,14
2024140,10,blue_fushi,10,1.0,1.0,-0.61529,,,proxy>=0.85::blue_fushi,0.337787,blue_fushi::6+5:shift2|state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-5,1,1,1.1,heuristic,heuristic,1.0,1.0,04 07 08 17 22 26,15
2024140,50,blue_fushi,32,1.0,0.0762,-0.503673,,,stat>=0.85::blue_fushi,0.474345,blue_fushi::6+16:shift2|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,04 07 08 17 22 26,15
2024140,100,dantuo,96,1.0,1.0,0.011778,,,stat>=0.85::dantuo,0.41494,dantuo::5胆4拖+蓝12:state_bluearm_mean_revert|hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,4,20,-76,2,4,2.0417,heuristic,heuristic,1.0,1.0,04 07 08 17 22 26,15
2024140,200,dantuo,200,1.0,1.0,0.016954,,,stat>=0.85::dantuo,0.364004,dantuo::3胆5拖+蓝10:hit_warm,True,hit,1.0,passed,True,1.0,1,0,0,10,50,-150,2,10,1.65,heuristic,heuristic,1.0,1.0,04 07 08 17 22 26,15
2024140,500,dantuo,480,1.0,1.0,0.081469,-0.732217,0.996,proxy>=0.85::dantuo,0.435791,dantuo::3胆6拖+蓝12:state_redarm_cold_rebound__bluearm_mean_revert|form_hot,True,hit,1.0,passed,True,1.0,1,0,0,20,100,-380,2,20,1.5417,heuristic,heuristic,1.0,1.0,04 07 08 17 22 26,15
2024140,1000,hold,0,0.0,0.0,,1.085997,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 07 08 17 22 26,15
2024141,10,hold,0,0.0,0.0,,-0.55459,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 02 07 15 24 29,12
2024141,50,blue_fushi,32,1.0,0.0,-0.410193,,,stat>=0.85::blue_fushi,0.473746,blue_fushi::6+16:shift1|state_bluesrc_heuristic|hit_hot,True,hit,1.0,passed,True,1.0,1,0,0,1,5,-27,1,1,1.0312,heuristic,heuristic,1.0,1.0,01 02 07 15 24 29,12
2024141,100,dantuo,100,1.0,1.0,0.211885,,,stat>=0.85::dantuo,0.42809,dantuo::2胆5拖+蓝10:state_redarm_cold_rebound__bluearm_mean_revert|hit_hot,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-100,2,0,1.8,heuristic,heuristic,1.0,1.0,01 02 07 15 24 29,12
2024141,200,dantuo,200,1.0,1.0,0.190065,,,stat>=0.85::dantuo,0.382204,dantuo::3胆5拖+蓝10:hit_warm,True,hit,1.0,passed,True,1.0,0,0,0,0,0,-200,2,0,2.0,heuristic,heuristic,1.0,1.0,01 02 07 15 24 29,12
2024141,500,hold,0,0.0,0.0,,-0.668566,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 02 07 15 24 29,12
2024141,1000,hold,0,0.0,0.0,,1.083395,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,01 02 07 15 24 29,12
2024142,10,hold,0,0.0,0.0,,-0.73457,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 06 13 21 22 25,06
2024142,50,hold,0,0.0,0.0,,-0.629459,,nested_validation::hold,0.0,hold,False,,,,False,,0,0,0,0,0,0,0,0,0.0,heuristic,heuristic,1.0,1.0,04 06 13 21 22 25,06
